year,month,day,hour,minute,second,freq_MHz,utc_hr
2017,8,20,15,36,18.6,10000000.0107,15.60516667
2017,8,20,15,36,30.5,10000000.0104,15.60847222
2017,8,20,15,36,42.4,10000000.0075,15.61177778
2017,8,20,15,36,54.3,10000000.0102,15.61508333
2017,8,20,15,37,6.2,10000000.0133,15.61838889
2017,8,20,15,37,18.1,10000000.0096,15.62169444
2017,8,20,15,37,30,10000000.0066,15.625
2017,8,20,15,37,41.9,10000000.0052,15.62830556
2017,8,20,15,37,53.8,10000000.0031,15.63161111
2017,8,20,15,38,5.6,10000000.0011,15.63488889
2017,8,20,15,38,17.5,9999999.9964,15.63819444
2017,8,20,15,38,29.4,9999999.9931,15.6415
2017,8,20,15,38,41.3,9999999.9924,15.64480556
2017,8,20,15,38,53.2,9999999.9991,15.64811111
2017,8,20,15,39,5.1,9999999.9984,15.65141667
2017,8,20,15,39,17,10000000.0005,15.65472222
2017,8,20,15,39,28.9,9999999.9997,15.65802778
2017,8,20,15,39,40.8,10000000.0013,15.66133333
2017,8,20,15,39,52.6,10000000.0032,15.66461111
2017,8,20,15,40,4.5,10000000.0051,15.66791667
2017,8,20,15,40,16.4,10000000.0074,15.67122222
2017,8,20,15,40,28.3,10000000.0073,15.67452778
2017,8,20,15,40,40.2,10000000.0172,15.67783333
2017,8,20,15,40,52.1,10000000.0210,15.68113889
2017,8,20,15,41,4,10000000.0137,15.68444444
2017,8,20,15,41,15.9,10000000.0050,15.68775
2017,8,20,15,41,27.8,10000000.0067,15.69105556
2017,8,20,15,41,39.6,10000000.0123,15.69433333
2017,8,20,15,41,51.5,10000000.0122,15.69763889
2017,8,20,15,42,3.4,10000000.0046,15.70094444
2017,8,20,15,42,15.3,10000000.0023,15.70425
2017,8,20,15,42,27.2,10000000.0058,15.70755556
2017,8,20,15,42,39.1,10000000.0084,15.71086111
2017,8,20,15,42,51,10000000.0020,15.71416667
2017,8,20,15,43,2.8,10000000.0044,15.71744444
2017,8,20,15,43,14.7,10000000.0079,15.72075
2017,8,20,15,43,26.6,10000000.0065,15.72405556
2017,8,20,15,43,38.5,10000000.0030,15.72736111
2017,8,20,15,43,50.4,9999999.9994,15.73066667
2017,8,20,15,44,2.3,10000000.0023,15.73397222
2017,8,20,15,44,14.2,10000000.0001,15.73727778
2017,8,20,15,44,26.1,10000000.0000,15.74058333
2017,8,20,15,44,38,10000000.0017,15.74388889
2017,8,20,15,44,49.9,10000000.0008,15.74719444
2017,8,20,15,45,1.7,10000000.0032,15.75047222
2017,8,20,15,45,13.6,10000000.0014,15.75377778
2017,8,20,15,45,25.5,10000000.0027,15.75708333
2017,8,20,15,45,37.4,10000000.1467,15.76038889
2017,8,20,15,45,49.3,10000000.1356,15.76369444
2017,8,20,15,46,1.2,10000000.1344,15.767
2017,8,20,15,46,13.1,9999999.9998,15.77030556
2017,8,20,15,46,25,10000000.1160,15.77361111
2017,8,20,15,46,36.9,10000000.1164,15.77691667
2017,8,20,15,46,48.7,10000000.1229,15.78019444
2017,8,20,15,47,0.6,10000000.0104,15.7835
2017,8,20,15,47,12.5,10000000.0117,15.78680556
2017,8,20,15,47,24.4,10000000.1155,15.79011111
2017,8,20,15,47,36.3,10000000.1335,15.79341667
2017,8,20,15,47,48.2,10000000.1469,15.79672222
2017,8,20,15,48,0.1,10000000.0077,15.80002778
2017,8,20,15,48,12,10000000.0087,15.80333333
2017,8,20,15,48,23.9,10000000.0068,15.80663889
2017,8,20,15,48,35.7,9999999.9971,15.80991667
2017,8,20,15,48,47.6,10000000.0016,15.81322222
2017,8,20,15,48,59.5,9999999.9946,15.81652778
2017,8,20,15,49,11.4,9999999.9906,15.81983333
2017,8,20,15,49,23.3,9999999.9973,15.82313889
2017,8,20,15,49,35.2,10000000.0010,15.82644444
2017,8,20,15,49,47.1,9999999.9923,15.82975
2017,8,20,15,49,59,9999999.9931,15.83305556
2017,8,20,15,50,10.8,9999999.9945,15.83633333
2017,8,20,15,50,22.7,9999999.9935,15.83963889
2017,8,20,15,50,34.6,9999999.9968,15.84294444
2017,8,20,15,50,46.5,9999999.9993,15.84625
2017,8,20,15,50,58.4,9999999.9944,15.84955556
2017,8,20,15,51,10.3,9999999.9992,15.85286111
2017,8,20,15,51,22.2,10000000.0015,15.85616667
2017,8,20,15,51,34.1,10000000.0055,15.85947222
2017,8,20,15,51,46,10000000.0123,15.86277778
2017,8,20,15,51,57.8,10000000.0203,15.86605556
2017,8,20,15,52,9.7,9999999.9684,15.86936111
2017,8,20,15,52,21.6,9999999.9865,15.87266667
2017,8,20,15,52,33.5,9999999.9998,15.87597222
2017,8,20,15,52,45.5,10000000.0049,15.87930556
2017,8,20,15,52,57.4,10000000.0074,15.88261111
2017,8,20,15,53,9.2,10000000.0063,15.88588889
2017,8,20,15,53,21.1,10000000.0070,15.88919444
2017,8,20,15,53,33,10000000.0068,15.8925
2017,8,20,15,53,44.8,10000000.0065,15.89577778
2017,8,20,15,53,56.7,10000000.0047,15.89908333
2017,8,20,15,54,8.6,10000000.0006,15.90238889
2017,8,20,15,54,20.5,9999999.9974,15.90569444
2017,8,20,15,54,32.4,9999999.9966,15.909
2017,8,20,15,54,44.3,9999999.9979,15.91230556
2017,8,20,15,54,56.2,9999999.9976,15.91561111
2017,8,20,15,55,8.1,9999999.9979,15.91891667
2017,8,20,15,55,20,10000000.0020,15.92222222
2017,8,20,15,55,31.8,10000000.0694,15.9255
2017,8,20,15,55,43.7,9999999.9837,15.92880556
2017,8,20,15,55,55.6,9999999.9897,15.93211111
2017,8,20,15,56,7.5,9999999.9909,15.93541667
2017,8,20,15,56,19.4,9999999.9900,15.93872222
2017,8,20,15,56,31.3,9999999.9905,15.94202778
2017,8,20,15,56,43.2,9999999.9918,15.94533333
2017,8,20,15,56,55.1,9999999.9913,15.94863889
2017,8,20,15,57,7,9999999.9908,15.95194444
2017,8,20,15,57,18.8,9999999.9906,15.95522222
2017,8,20,15,57,30.7,9999999.9914,15.95852778
2017,8,20,15,57,42.6,9999999.9901,15.96183333
2017,8,20,15,57,54.5,9999999.9919,15.96513889
2017,8,20,15,58,6.4,9999999.9939,15.96844444
2017,8,20,15,58,18.3,9999999.9964,15.97175
2017,8,20,15,58,30.2,10000000.0025,15.97505556
2017,8,20,15,58,42.1,9999999.9935,15.97836111
2017,8,20,15,58,53.9,10000000.0027,15.98163889
2017,8,20,15,59,5.8,10000000.0190,15.98494444
2017,8,20,15,59,17.7,10000000.0110,15.98825
2017,8,20,15,59,29.6,10000000.0101,15.99155556
2017,8,20,15,59,41.5,10000000.0086,15.99486111
2017,8,20,15,59,53.4,10000000.0162,15.99816667
2017,8,20,16,0,5.3,10000000.0217,16.00147222
2017,8,20,16,0,17.2,10000000.0156,16.00477778
2017,8,20,16,0,29.1,10000000.0111,16.00808333
2017,8,20,16,0,40.9,10000000.0104,16.01136111
2017,8,20,16,0,52.8,10000000.0100,16.01466667
2017,8,20,16,1,4.7,10000000.0122,16.01797222
2017,8,20,16,1,16.6,10000000.0129,16.02127778
2017,8,20,16,1,28.5,10000000.0099,16.02458333
2017,8,20,16,1,40.4,10000000.0103,16.02788889
2017,8,20,16,1,52.3,10000000.0129,16.03119444
2017,8,20,16,2,4.2,10000000.0118,16.0345
2017,8,20,16,2,16.1,10000000.0113,16.03780556
2017,8,20,16,2,28,10000000.0084,16.04111111
2017,8,20,16,2,39.9,10000000.0101,16.04441667
2017,8,20,16,2,51.8,10000000.0063,16.04772222
2017,8,20,16,3,3.6,10000000.0061,16.051
2017,8,20,16,3,15.5,10000000.0070,16.05430556
2017,8,20,16,3,27.4,10000000.0044,16.05761111
2017,8,20,16,3,39.3,10000000.0027,16.06091667
2017,8,20,16,3,51.2,10000000.0034,16.06422222
2017,8,20,16,4,3.1,10000000.0004,16.06752778
2017,8,20,16,4,14.9,10000000.0000,16.07080556
2017,8,20,16,4,26.8,10000000.0007,16.07411111
2017,8,20,16,4,38.7,9999999.9999,16.07741667
2017,8,20,16,4,50.6,10000000.0038,16.08072222
2017,8,20,16,5,2.5,10000000.0022,16.08402778
2017,8,20,16,5,14.4,9999999.9984,16.08733333
2017,8,20,16,5,26.3,10000000.0029,16.09063889
2017,8,20,16,5,38.2,10000000.0049,16.09394444
2017,8,20,16,5,50.1,10000000.0084,16.09725
2017,8,20,16,6,1.9,10000000.0049,16.10052778
2017,8,20,16,6,13.8,10000000.0093,16.10383333
2017,8,20,16,6,25.7,10000000.0075,16.10713889
2017,8,20,16,6,37.6,9999999.9969,16.11044444
2017,8,20,16,6,49.5,10000000.0075,16.11375
2017,8,20,16,7,1.4,10000000.0177,16.11705556
2017,8,20,16,7,13.3,10000000.0108,16.12036111
2017,8,20,16,7,25.2,10000000.0019,16.12366667
2017,8,20,16,7,37,10000000.0055,16.12694444
2017,8,20,16,7,48.9,10000000.0016,16.13025
2017,8,20,16,8,0.8,10000000.0068,16.13355556
2017,8,20,16,8,12.7,10000000.0064,16.13686111
2017,8,20,16,8,24.6,9999999.9991,16.14016667
2017,8,20,16,8,36.5,10000000.0024,16.14347222
2017,8,20,16,8,48.4,10000000.0026,16.14677778
2017,8,20,16,9,0.3,10000000.0001,16.15008333
2017,8,20,16,9,12.2,10000000.0011,16.15338889
2017,8,20,16,9,24,10000000.0021,16.15666667
2017,8,20,16,9,35.9,9999999.9998,16.15997222
2017,8,20,16,9,47.8,10000000.0036,16.16327778
2017,8,20,16,9,59.7,10000000.1320,16.16658333
2017,8,20,16,10,11.6,10000000.1244,16.16988889
2017,8,20,16,10,23.5,10000000.1100,16.17319444
2017,8,20,16,10,35.4,10000000.0901,16.1765
2017,8,20,16,10,47.3,10000000.0550,16.17980556
2017,8,20,16,10,59.2,10000000.0928,16.18311111
2017,8,20,16,11,11,10000000.0910,16.18638889
2017,8,20,16,11,22.9,10000000.0469,16.18969444
2017,8,20,16,11,34.8,10000000.0337,16.193
2017,8,20,16,11,46.7,10000000.0648,16.19630556
2017,8,20,16,11,58.6,10000000.0656,16.19961111
2017,8,20,16,12,10.5,9999999.9952,16.20291667
2017,8,20,16,12,22.4,10000000.0051,16.20622222
2017,8,20,16,12,34,10000000.0193,16.20944444
2017,8,20,16,12,45.9,10000000.0131,16.21275
2017,8,20,16,12,57.8,10000000.0300,16.21605556
2017,8,20,16,13,9.7,10000000.0106,16.21936111
2017,8,20,16,13,21.8,10000000.0229,16.22272222
2017,8,20,16,13,33.7,10000000.0266,16.22602778
2017,8,20,16,13,45.6,10000000.0197,16.22933333
2017,8,20,16,13,57.5,10000000.0197,16.23263889
2017,8,20,16,14,9.4,10000000.0158,16.23594444
2017,8,20,16,14,21.3,10000000.0098,16.23925
2017,8,20,16,14,33.2,10000000.0109,16.24255556
2017,8,20,16,14,45,10000000.0132,16.24583333
2017,8,20,16,14,56.9,10000000.0087,16.24913889
2017,8,20,16,15,8.8,10000000.0067,16.25244444
2017,8,20,16,15,20.7,9999999.9967,16.25575
2017,8,20,16,15,32.6,10000000.0026,16.25905556
2017,8,20,16,15,44.5,10000000.0037,16.26236111
2017,8,20,16,15,56.4,9999999.9983,16.26566667
2017,8,20,16,16,8.3,10000000.0029,16.26897222
2017,8,20,16,16,20.1,9999999.9996,16.27225
2017,8,20,16,16,32,9999999.9886,16.27555556
2017,8,20,16,16,43.9,10000000.0066,16.27886111
2017,8,20,16,16,55.8,10000000.0092,16.28216667
2017,8,20,16,17,7.7,10000000.0059,16.28547222
2017,8,20,16,17,19.6,9999999.9906,16.28877778
2017,8,20,16,17,31.5,10000000.0519,16.29208333
2017,8,20,16,17,43.4,10000000.0500,16.29538889
2017,8,20,16,17,55.3,10000000.1087,16.29869444
2017,8,20,16,18,7.1,10000000.1078,16.30197222
2017,8,20,16,18,19,10000000.0951,16.30527778
2017,8,20,16,18,30.9,10000000.1116,16.30858333
2017,8,20,16,18,42.8,10000000.1372,16.31188889
2017,8,20,16,18,54.7,10000000.1511,16.31519444
2017,8,20,16,19,6.6,10000000.1587,16.3185
2017,8,20,16,19,18.5,10000000.1543,16.32180556
2017,8,20,16,19,30.4,10000000.0198,16.32511111
2017,8,20,16,19,42.3,10000000.0044,16.32841667
2017,8,20,16,19,54.1,10000000.0047,16.33169444
2017,8,20,16,20,6,9999999.9983,16.335
2017,8,20,16,20,17.9,9999999.9874,16.33830556
2017,8,20,16,20,29.8,9999999.9612,16.34161111
2017,8,20,16,20,41.7,10000000.0278,16.34491667
2017,8,20,16,20,53.6,10000000.0283,16.34822222
2017,8,20,16,21,5.5,10000000.0225,16.35152778
2017,8,20,16,21,17.4,9999999.9871,16.35483333
2017,8,20,16,21,29.3,10000000.0176,16.35813889
2017,8,20,16,21,41.1,9999999.9881,16.36141667
2017,8,20,16,21,53,9999999.9994,16.36472222
2017,8,20,16,22,4.9,10000000.0129,16.36802778
2017,8,20,16,22,16.8,10000000.0075,16.37133333
2017,8,20,16,22,28.7,10000000.0044,16.37463889
2017,8,20,16,22,40.6,9999999.9575,16.37794444
2017,8,20,16,22,52.8,9999999.9641,16.38133333
2017,8,20,16,23,4.6,10000000.0046,16.38461111
2017,8,20,16,23,16.5,10000000.0023,16.38791667
2017,8,20,16,23,28.4,9999999.9978,16.39122222
2017,8,20,16,23,40,9999999.9989,16.39444444
2017,8,20,16,23,51.9,10000000.0024,16.39775
2017,8,20,16,24,3.8,9999999.9996,16.40105556
2017,8,20,16,24,15.7,9999999.9342,16.40436111
2017,8,20,16,24,27.6,9999999.9447,16.40766667
2017,8,20,16,24,39.5,9999999.9985,16.41097222
2017,8,20,16,24,51.4,10000000.0033,16.41427778
2017,8,20,16,25,3.2,10000000.0039,16.41755556
2017,8,20,16,25,15.1,10000000.0001,16.42086111
2017,8,20,16,25,27,10000000.0011,16.42416667
2017,8,20,16,25,38.9,10000000.0052,16.42747222
2017,8,20,16,25,50.8,10000000.0002,16.43077778
2017,8,20,16,26,2.7,9999999.9982,16.43408333
2017,8,20,16,26,14.6,10000000.0025,16.43738889
2017,8,20,16,26,26.5,10000000.0037,16.44069444
2017,8,20,16,26,38.4,10000000.0043,16.444
2017,8,20,16,26,50.2,10000000.0077,16.44727778
2017,8,20,16,27,2.1,9999999.9921,16.45058333
2017,8,20,16,27,14,10000000.0667,16.45388889
2017,8,20,16,27,25.9,10000000.0845,16.45719444
2017,8,20,16,27,37.8,10000000.0052,16.4605
2017,8,20,16,27,49.7,10000000.0068,16.46380556
2017,8,20,16,28,1.6,9999999.9981,16.46711111
2017,8,20,16,28,13.5,10000000.0004,16.47041667
2017,8,20,16,28,25.4,10000000.0038,16.47372222
2017,8,20,16,28,37.2,10000000.0015,16.477
2017,8,20,16,28,49.1,9999999.9946,16.48030556
2017,8,20,16,29,1,9999999.9983,16.48361111
2017,8,20,16,29,12.9,9999999.9932,16.48691667
2017,8,20,16,29,24.8,9999999.9867,16.49022222
2017,8,20,16,29,36.7,10000000.0012,16.49352778
2017,8,20,16,29,48.6,10000000.0013,16.49683333
2017,8,20,16,30,0.5,9999999.9976,16.50013889
2017,8,20,16,30,12.4,9999999.9999,16.50344444
2017,8,20,16,30,24.2,9999999.9997,16.50672222
2017,8,20,16,30,36.1,9999999.9994,16.51002778
2017,8,20,16,30,48,9999999.9991,16.51333333
2017,8,20,16,30,59.9,9999999.9972,16.51663889
2017,8,20,16,31,11.8,9999999.9991,16.51994444
2017,8,20,16,31,23.7,10000000.0020,16.52325
2017,8,20,16,31,35.6,9999999.9995,16.52655556
2017,8,20,16,31,47.5,10000000.0003,16.52986111
2017,8,20,16,31,59.4,10000000.0028,16.53316667
2017,8,20,16,32,11.2,9999999.9999,16.53644444
2017,8,20,16,32,23.1,9999999.9968,16.53975
2017,8,20,16,32,35,10000000.0038,16.54305556
2017,8,20,16,32,46.9,10000000.0029,16.54636111
2017,8,20,16,32,58.8,10000000.0059,16.54966667
2017,8,20,16,33,10.7,10000000.0055,16.55297222
2017,8,20,16,33,22.6,10000000.0072,16.55627778
2017,8,20,16,33,34.5,10000000.0069,16.55958333
2017,8,20,16,33,46.3,10000000.0036,16.56286111
2017,8,20,16,33,58.2,10000000.0109,16.56616667
2017,8,20,16,34,10.1,10000000.0157,16.56947222
2017,8,20,16,34,22,10000000.0073,16.57277778
2017,8,20,16,34,33.9,9999999.9925,16.57608333
2017,8,20,16,34,45.8,10000000.0071,16.57938889
2017,8,20,16,34,57.7,10000000.0076,16.58269444
2017,8,20,16,35,9.6,9999999.9989,16.586
2017,8,20,16,35,21.5,10000000.0017,16.58930556
2017,8,20,16,35,33.3,9999999.9930,16.59258333
2017,8,20,16,35,45.2,9999999.9898,16.59588889
2017,8,20,16,35,57.1,9999999.9888,16.59919444
2017,8,20,16,36,9,9999999.9990,16.6025
2017,8,20,16,36,20.9,9999999.9948,16.60580556
2017,8,20,16,36,32.8,9999999.9953,16.60911111
2017,8,20,16,36,44.7,9999999.9965,16.61241667
2017,8,20,16,36,56.6,9999999.9935,16.61572222
2017,8,20,16,37,8.5,9999999.9935,16.61902778
2017,8,20,16,37,20.3,9999999.9934,16.62230556
2017,8,20,16,37,32.2,9999999.9942,16.62561111
2017,8,20,16,37,44.1,9999999.9944,16.62891667
2017,8,20,16,37,56,9999999.9966,16.63222222
2017,8,20,16,38,7.9,9999999.9934,16.63552778
2017,8,20,16,38,19.8,9999999.9961,16.63883333
2017,8,20,16,38,31.7,9999999.9977,16.64213889
2017,8,20,16,38,43.6,9999999.9993,16.64544444
2017,8,20,16,38,55.4,10000000.0002,16.64872222
2017,8,20,16,39,7.3,10000000.0019,16.65202778
2017,8,20,16,39,19.2,10000000.0007,16.65533333
2017,8,20,16,39,31.1,10000000.0057,16.65863889
2017,8,20,16,39,43,10000000.0069,16.66194444
2017,8,20,16,39,54.9,10000000.0029,16.66525
2017,8,20,16,40,6.8,10000000.0042,16.66855556
2017,8,20,16,40,18.7,10000000.0037,16.67186111
2017,8,20,16,40,30.6,10000000.0077,16.67516667
2017,8,20,16,40,42.4,10000000.0082,16.67844444
2017,8,20,16,40,54.3,10000000.0065,16.68175
2017,8,20,16,41,6.2,10000000.0067,16.68505556
2017,8,20,16,41,18.1,10000000.0066,16.68836111
2017,8,20,16,41,30,10000000.0037,16.69166667
2017,8,20,16,41,41.9,10000000.0094,16.69497222
2017,8,20,16,41,53.8,10000000.0108,16.69827778
2017,8,20,16,42,5.7,10000000.0091,16.70158333
2017,8,20,16,42,17.6,10000000.0089,16.70488889
2017,8,20,16,42,29.4,10000000.0027,16.70816667
2017,8,20,16,42,41.3,10000000.0951,16.71147222
2017,8,20,16,42,53.2,10000000.0014,16.71477778
2017,8,20,16,43,5.1,9999999.9982,16.71808333
2017,8,20,16,43,17,9999999.9964,16.72138889
2017,8,20,16,43,28.9,9999999.9944,16.72469444
2017,8,20,16,43,40.8,9999999.9939,16.728
2017,8,20,16,43,52.7,9999999.9944,16.73130556
2017,8,20,16,44,4.6,9999999.9960,16.73461111
2017,8,20,16,44,16.4,9999999.9977,16.73788889
2017,8,20,16,44,28.3,9999999.9983,16.74119444
2017,8,20,16,44,40.2,9999999.9986,16.7445
2017,8,20,16,44,52.1,9999999.9992,16.74780556
2017,8,20,16,45,4,10000000.0011,16.75111111
2017,8,20,16,45,15.9,10000000.0035,16.75441667
2017,8,20,16,45,27.8,10000000.0071,16.75772222
2017,8,20,16,45,39.7,10000000.0085,16.76102778
2017,8,20,16,45,51.6,10000000.0077,16.76433333
2017,8,20,16,46,3.4,10000000.0066,16.76761111
2017,8,20,16,46,15.3,10000000.0051,16.77091667
2017,8,20,16,46,27.2,10000000.0054,16.77422222
2017,8,20,16,46,39.1,10000000.0041,16.77752778
2017,8,20,16,46,51,10000000.0018,16.78083333
2017,8,20,16,47,2.9,10000000.0038,16.78413889
2017,8,20,16,47,14.8,10000000.0035,16.78744444
2017,8,20,16,47,26.7,10000000.0016,16.79075
2017,8,20,16,47,38.5,10000000.0028,16.79402778
2017,8,20,16,47,50.4,10000000.0033,16.79733333
2017,8,20,16,48,2.3,10000000.0020,16.80063889
2017,8,20,16,48,14.2,10000000.0023,16.80394444
2017,8,20,16,48,26.1,10000000.0039,16.80725
2017,8,20,16,48,38,10000000.0047,16.81055556
2017,8,20,16,48,49.9,10000000.0068,16.81386111
2017,8,20,16,49,1.8,10000000.0040,16.81716667
2017,8,20,16,49,13.7,10000000.0052,16.82047222
2017,8,20,16,49,25.5,9999999.9972,16.82375
2017,8,20,16,49,37.4,10000000.0021,16.82705556
2017,8,20,16,49,49.3,9999999.9990,16.83036111
2017,8,20,16,50,1.2,10000000.0010,16.83366667
2017,8,20,16,50,13.1,9999999.9967,16.83697222
2017,8,20,16,50,25,9999999.9954,16.84027778
2017,8,20,16,50,36.9,9999999.9972,16.84358333
2017,8,20,16,50,48.8,10000000.0040,16.84688889
2017,8,20,16,51,0.7,10000000.0114,16.85019444
2017,8,20,16,51,12.5,10000000.0159,16.85347222
2017,8,20,16,51,24.4,10000000.0153,16.85677778
2017,8,20,16,51,36.3,10000000.0155,16.86008333
2017,8,20,16,51,48.2,10000000.0114,16.86338889
2017,8,20,16,52,0.1,10000000.0088,16.86669444
2017,8,20,16,52,12,10000000.0088,16.87
2017,8,20,16,52,23.9,10000000.0063,16.87330556
2017,8,20,16,52,35.8,10000000.0079,16.87661111
2017,8,20,16,52,47.7,10000000.0092,16.87991667
2017,8,20,16,52,59.6,10000000.0055,16.88322222
2017,8,20,16,53,11.5,10000000.0066,16.88652778
2017,8,20,16,53,23.3,10000000.0035,16.88980556
2017,8,20,16,53,35.2,10000000.0004,16.89311111
2017,8,20,16,53,47.1,9999999.9979,16.89641667
2017,8,20,16,53,59,9999999.9989,16.89972222
2017,8,20,16,54,10.9,10000000.0052,16.90302778
2017,8,20,16,54,22.8,10000000.0052,16.90633333
2017,8,20,16,54,34.7,10000000.0338,16.90963889
2017,8,20,16,54,46.5,9999999.9859,16.91291667
2017,8,20,16,54,58.4,9999999.9893,16.91622222
2017,8,20,16,55,10.3,9999999.9890,16.91952778
2017,8,20,16,55,22.2,9999999.9921,16.92283333
2017,8,20,16,55,34.1,9999999.9956,16.92613889
2017,8,20,16,55,46,9999999.9967,16.92944444
2017,8,20,16,55,57.9,9999999.9977,16.93275
2017,8,20,16,56,9.8,9999999.9970,16.93605556
2017,8,20,16,56,21.6,9999999.9973,16.93933333
2017,8,20,16,56,33.5,9999999.9967,16.94263889
2017,8,20,16,56,45.4,9999999.9975,16.94594444
2017,8,20,16,56,57.3,9999999.9966,16.94925
2017,8,20,16,57,9.2,9999999.9951,16.95255556
2017,8,20,16,57,21.1,9999999.9867,16.95586111
2017,8,20,16,57,33,9999999.9740,16.95916667
2017,8,20,16,57,44.9,9999999.9871,16.96247222
2017,8,20,16,57,56.8,9999999.9946,16.96577778
2017,8,20,16,58,8.6,9999999.9947,16.96905556
2017,8,20,16,58,20.5,9999999.9983,16.97236111
2017,8,20,16,58,32.4,10000000.0009,16.97566667
2017,8,20,16,58,44.3,10000000.0019,16.97897222
2017,8,20,16,58,56.2,9999999.9990,16.98227778
2017,8,20,16,59,8.1,9999999.9939,16.98558333
2017,8,20,16,59,20,9999999.9872,16.98888889
2017,8,20,16,59,31.9,9999999.9881,16.99219444
2017,8,20,16,59,43.8,10000000.0036,16.9955
2017,8,20,16,59,55.6,10000000.0059,16.99877778
2017,8,20,17,0,7.5,9999999.9908,17.00208333
2017,8,20,17,0,19.4,9999999.9893,17.00538889
2017,8,20,17,0,31.3,10000000.0082,17.00869444
2017,8,20,17,0,43.2,10000000.0085,17.012
2017,8,20,17,0,55.1,10000000.0111,17.01530556
2017,8,20,17,1,7,10000000.0309,17.01861111
2017,8,20,17,1,18.9,10000000.0259,17.02191667
2017,8,20,17,1,30.8,10000000.0264,17.02522222
2017,8,20,17,1,42.6,10000000.0439,17.0285
2017,8,20,17,1,54.5,10000000.0014,17.03180556
2017,8,20,17,2,6.4,10000000.0019,17.03511111
2017,8,20,17,2,18.3,9999999.9995,17.03841667
2017,8,20,17,2,30.2,9999999.9989,17.04172222
2017,8,20,17,2,42.1,10000000.0102,17.04502778
2017,8,20,17,2,54,10000000.0090,17.04833333
2017,8,20,17,3,5.9,10000000.0039,17.05163889
2017,8,20,17,3,17.8,10000000.0096,17.05494444
2017,8,20,17,3,29.7,9999999.9972,17.05825
2017,8,20,17,3,41.5,10000000.0025,17.06152778
2017,8,20,17,3,53.4,10000000.0021,17.06483333
2017,8,20,17,4,5.3,9999999.9963,17.06813889
2017,8,20,17,4,17.2,9999999.9990,17.07144444
2017,8,20,17,4,29.1,10000000.0019,17.07475
2017,8,20,17,4,41,9999999.9987,17.07805556
2017,8,20,17,4,52.9,9999999.9991,17.08136111
2017,8,20,17,5,4.7,9999999.9896,17.08463889
2017,8,20,17,5,16.6,9999999.9883,17.08794444
2017,8,20,17,5,28.5,9999999.9906,17.09125
2017,8,20,17,5,40.4,9999999.9835,17.09455556
2017,8,20,17,5,52.3,9999999.9860,17.09786111
2017,8,20,17,6,4.2,9999999.9919,17.10116667
2017,8,20,17,6,16.1,9999999.9934,17.10447222
2017,8,20,17,6,28,10000000.0091,17.10777778
2017,8,20,17,6,39.9,10000000.0080,17.11108333
2017,8,20,17,6,51.7,9999999.9918,17.11436111
2017,8,20,17,7,3.6,9999999.9920,17.11766667
2017,8,20,17,7,15.5,9999999.9895,17.12097222
2017,8,20,17,7,27.4,9999999.9840,17.12427778
